name,tr,br,cagr,mdd,sharpe
EMA20>100,39.08813960920228,252.02972995313297,0.6218160806131487,-60.708283062989466,1.132137782154176
SMA15>50,38.501517303930555,252.02972995313297,0.6185843970570186,-47.9359519780196,1.29613061702595
Price>SMA70,38.34059646280082,252.02972995313297,0.6176904201968874,-50.51601885006919,1.3755266402860211
SMA15>60,37.44755393590531,252.02972995313297,0.6126692062464563,-49.04596990610855,1.261787538191168
EMA15>150,37.27186544480255,252.02972995313297,0.6116691636680371,-61.61084141830434,1.1243267577946836
EMA25>200,36.73828168223155,252.02972995313297,0.6086066427091239,-66.25783424595461,1.0786527237824708
3MA_15_30_60,36.48695020295996,252.02972995313297,0.6071507199030874,-38.26398063489079,1.2876600388800832
EMA25>150,35.175380513673645,252.02972995313297,0.5994086933391964,-62.772595318998604,1.0980650409713146
ROC10>=7%,34.967258739424146,252.02972995313297,0.5981572146959893,-34.330829950263045,1.3326402913694577
EMA20>120,32.95352540283408,252.02972995313297,0.5857021639982627,-61.34487416478718,1.0901694304364689
SMA20>50+Mom10,32.94238596048466,252.02972995313297,0.5856314485685243,-38.147734703551905,1.3828076670331146
SMA15>40+Mom10,32.35227079559729,252.02972995313297,0.5818552673981361,-33.971482846533675,1.4166542647495721
Price>SMA115,32.2501642766749,252.02972995313297,0.5811958226514118,-49.16070180028635,1.3964037933829532
EMA15>120,31.892591446036214,252.02972995313297,0.5788720961844329,-60.94627529680312,1.0687808942789936
SMA25>40,31.64915917013068,252.02972995313297,0.5772771505945937,-48.284871000193014,1.1956828509390087
SMA20>40,30.77882629835741,252.02972995313297,0.571486317832929,-47.11031005508923,1.2421398303619497
EMA20>200,30.436771995787865,252.02972995313297,0.5691714548793232,-64.75211803993983,1.1168037854198825
EMA20>150,30.307730297506254,252.02972995313297,0.5682922912382871,-62.35714572840241,1.1169621026060481
SMA25>30+Mom10,29.564095305961633,252.02972995313297,0.563161639250412,-34.17274278616127,1.2719203980704508
SMA20>50,29.31839909005162,252.02972995313297,0.5614418432827981,-47.99630000797682,1.2431901955540363
SMA5>80,29.204596016344613,252.02972995313297,0.5606410144903156,-50.7120694995442,1.3344224142307135
